symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
SPY,2022-02-07,489.0,PUT,2022-02-02T17:39:16.985,2022-02-02T09:58:04.025,34.67,34.67,34.67,34.67,7,1,161,1,34.79,50,179,1,35.03,50
SPY,2022-09-16,585.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,43,131.33,50,212,9,134.53,50
SPY,2022-09-16,585.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,43,131.33,50,212,9,134.53,50
SPY,2022-02-11,486.0,CALL,2022-02-02T17:24:02.075,2022-02-02T13:43:45.006,0.02,0.03,0.02,0.03,289,3,1240,42,0.01,50,286,69,0.02,50
SPY,2022-02-11,486.0,CALL,2022-02-02T17:39:16.985,2022-02-02T13:43:45.006,0.02,0.03,0.02,0.03,289,3,1240,42,0.01,50,286,69,0.02,50
SPY,2022-02-11,436.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:52:49.364,20.95,22.22,19.2,21.9,14,9,50,1,19.35,50,50,1,19.59,50
SPY,2022-02-11,436.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:52:49.364,20.95,22.22,19.2,21.9,14,9,50,1,19.35,50,50,1,19.59,50
SPY,2022-12-16,425.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:37:29.285,55.4,55.4,55.29,55.29,2,2,45,4,51.62,50,11,43,55.28,50
SPY,2022-12-16,425.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:37:29.285,55.4,55.4,55.29,55.29,2,2,45,4,51.62,50,11,43,55.28,50
SPY,2022-12-16,340.0,PUT,2022-02-02T17:24:02.075,2022-02-02T09:59:55.434,9.31,9.31,9.31,9.31,30,1,271,9,9.14,50,166,7,9.78,50
SPY,2022-12-16,340.0,PUT,2022-02-02T17:39:16.985,2022-02-02T09:59:55.434,9.31,9.31,9.31,9.31,30,1,271,9,9.14,50,166,7,9.78,50
SPY,2022-03-09,470.0,PUT,2022-02-02T17:24:02.075,2022-02-02T12:17:01.024,17.26,17.26,17.26,17.26,1,1,35,42,18.18,50,35,42,19.21,50
SPY,2022-03-09,470.0,PUT,2022-02-02T17:39:16.985,2022-02-02T12:17:01.024,17.26,17.26,17.26,17.26,1,1,35,42,18.18,50,35,42,19.21,50
SPY,2022-02-28,535.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,19,6,80.32,50,19,31,81.43,50
SPY,2022-02-28,535.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,19,6,80.32,50,19,31,81.43,50
SPY,2022-03-04,446.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:47:16.528,6.52,7.22,5.55,5.55,75,11,40,69,6.81,50,25,7,6.88,50
SPY,2022-03-04,446.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:47:16.528,6.52,7.22,5.55,5.55,75,11,40,69,6.81,50,25,7,6.88,50
SPY,2022-02-02,480.0,CALL,2022-02-02T17:24:02.075,2022-02-02T14:42:16.446,0.01,0.01,0.01,0.01,1,1,0,22,0.0,50,5208,42,0.01,50
SPY,2022-02-02,480.0,CALL,2022-02-02T17:39:16.985,2022-02-02T14:42:16.446,0.01,0.01,0.01,0.01,1,1,0,22,0.0,50,5208,42,0.01,50
SPY,2022-03-04,466.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:16:00.328,14.29,15.19,13.24,13.24,6,3,35,42,15.23,50,35,42,15.63,50
SPY,2022-03-04,466.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:16:00.328,14.29,15.19,13.24,13.24,6,3,35,42,15.23,50,35,42,15.63,50
SPY,2022-03-04,406.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:43:56.846,1.63,1.63,1.27,1.27,2,2,140,60,1.55,50,70,7,1.58,50
SPY,2022-03-04,406.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:43:56.846,1.63,1.63,1.27,1.27,2,2,140,60,1.55,50,70,7,1.58,50
SPY,2022-02-18,488.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:19:09.577,0.08,0.1,0.07,0.1,133,17,1119,42,0.05,50,302,69,0.06,50
SPY,2022-02-18,488.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:19:09.577,0.08,0.1,0.07,0.1,133,17,1119,42,0.05,50,302,69,0.06,50
SPY,2022-05-20,525.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:01:35.697,0.37,0.46,0.37,0.46,1453,14,163,31,0.4,50,144,69,0.42,50
SPY,2022-05-20,525.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:01:35.697,0.37,0.46,0.37,0.46,1453,14,163,31,0.4,50,144,69,0.42,50
SPY,2022-04-14,434.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:24:20.365,9.13,9.81,8.44,8.47,427,53,48,69,9.71,50,30,7,9.78,50
SPY,2022-04-14,434.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:24:20.365,9.13,9.81,8.44,8.47,427,53,48,69,9.71,50,30,7,9.78,50
SPY,2022-05-20,210.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:10:17.69,0.36,0.36,0.31,0.31,51,5,412,60,0.34,50,95,7,0.35,50
SPY,2022-05-20,210.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:10:17.69,0.36,0.36,0.31,0.31,51,5,412,60,0.34,50,95,7,0.35,50
SPY,2023-06-16,515.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:58:38.036,73.66,73.66,73.66,73.66,1,1,244,4,73.93,50,304,9,77.71,50
SPY,2023-06-16,515.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:58:38.036,73.66,73.66,73.66,73.66,1,1,244,4,73.93,50,304,9,77.71,50
SPY,2022-06-17,502.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,51.58,50,5,69,52.91,50
SPY,2022-06-17,502.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,51.58,50,5,69,52.91,50
SPY,2022-02-18,373.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,80.97,50,50,1,81.59,50
SPY,2022-02-18,373.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,80.97,50,50,1,81.59,50
SPY,2022-03-31,295.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:19:02.104,0.37,0.38,0.35,0.35,310,10,553,42,0.41,50,408,69,0.43,50
SPY,2022-03-31,295.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:19:02.104,0.37,0.38,0.35,0.35,310,10,553,42,0.41,50,408,69,0.43,50
SPY,2023-12-15,375.0,CALL,2022-02-02T17:24:02.075,2022-02-02T10:03:24.554,105.05,105.05,105.05,105.05,1,1,10,9,103.0,50,245,4,106.71,50
SPY,2023-12-15,375.0,CALL,2022-02-02T17:39:16.985,2022-02-02T10:03:24.554,105.05,105.05,105.05,105.05,1,1,10,9,103.0,50,245,4,106.71,50
SPY,2022-06-17,390.0,CALL,2022-02-02T17:24:02.075,2022-02-02T12:58:56.182,72.2,73.0,71.13,73.0,23,6,5,69,70.12,50,5,69,71.71,50
SPY,2022-06-17,390.0,CALL,2022-02-02T17:39:16.985,2022-02-02T12:58:56.182,72.2,73.0,71.13,73.0,23,6,5,69,70.12,50,5,69,71.71,50
SPY,2022-09-16,410.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,58.17,50,6,69,60.86,50
SPY,2022-09-16,410.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,6,69,58.17,50,6,69,60.86,50
SPY,2023-01-20,555.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,252,6,102.66,50,237,4,106.4,50
SPY,2023-01-20,555.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,252,6,102.66,50,237,4,106.4,50
SPY,2022-06-30,430.0,CALL,2022-02-02T17:24:02.075,2022-02-02T13:32:19.996,38.08,39.84,38.07,39.84,5,3,6,69,37.84,50,6,69,39.61,50
SPY,2022-06-30,430.0,CALL,2022-02-02T17:39:16.985,2022-02-02T13:32:19.996,38.08,39.84,38.07,39.84,5,3,6,69,37.84,50,6,69,39.61,50
SPY,2022-02-28,434.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:19:11.004,26.62,26.62,26.62,26.62,11,1,35,42,23.46,50,35,42,23.87,50
SPY,2022-02-28,434.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:19:11.004,26.62,26.62,26.62,26.62,11,1,35,42,23.46,50,35,42,23.87,50
SPY,2022-06-30,450.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:30:18.596,20.71,21.8,19.78,20.18,49,22,28,31,21.35,50,62,4,22.17,50
SPY,2022-06-30,450.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:30:18.596,20.71,21.8,19.78,20.18,49,22,28,31,21.35,50,62,4,22.17,50
SPY,2022-04-14,473.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:46:03.753,5.32,6.11,5.06,6.06,149,14,35,7,5.25,50,56,69,5.32,50
SPY,2022-04-14,473.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:46:03.753,5.32,6.11,5.06,6.06,149,14,35,7,5.25,50,56,69,5.32,50
SPY,2022-02-02,406.0,CALL,2022-02-02T17:24:02.075,2022-02-02T10:41:41.144,48.62,48.62,48.56,48.56,3,3,300,1,47.49,50,300,1,48.73,50
SPY,2022-02-02,406.0,CALL,2022-02-02T17:39:16.985,2022-02-02T10:41:41.144,48.62,48.62,48.56,48.56,3,3,300,1,47.49,50,300,1,48.73,50
SPY,2022-02-11,515.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2141,42,0.01,50
SPY,2022-02-11,515.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,22,0.0,50,2141,42,0.01,50
SPY,2022-03-18,265.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:07:27.556,0.11,0.12,0.1,0.1,60,9,302,69,0.12,50,623,60,0.13,50
SPY,2022-03-18,265.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:07:27.556,0.11,0.12,0.1,0.1,60,9,302,69,0.12,50,623,60,0.13,50
SPY,2022-02-11,451.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:10:00.892,8.08,9.67,7.3,7.47,596,113,150,65,7.34,50,150,65,7.46,50
SPY,2022-02-11,451.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:10:00.892,8.08,9.67,7.3,7.47,596,113,150,65,7.34,50,150,65,7.46,50
SPY,2022-09-30,453.0,CALL,2022-02-02T17:24:02.075,2022-02-02T12:06:24.644,29.66,29.66,29.66,29.66,1,1,58,4,29.13,50,50,9,30.06,50
SPY,2022-09-30,453.0,CALL,2022-02-02T17:39:16.985,2022-02-02T12:06:24.644,29.66,29.66,29.66,29.66,1,1,58,4,29.13,50,50,9,30.06,50
SPY,2023-01-20,680.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,252,6,225.5,50,237,4,229.22,50
SPY,2023-01-20,680.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,252,6,225.5,50,237,4,229.22,50
SPY,2022-06-17,395.0,CALL,2022-02-02T17:24:02.075,2022-02-02T14:59:01.709,65.99,68.75,65.99,68.75,6,6,5,69,65.8,50,5,69,67.34,50
SPY,2022-06-17,395.0,CALL,2022-02-02T17:39:16.985,2022-02-02T14:59:01.709,65.99,68.75,65.99,68.75,6,6,5,69,65.8,50,5,69,67.34,50
SPY,2022-02-16,452.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:14:58.516,8.51,10.0,7.64,7.79,436,74,44,31,7.79,50,139,65,7.87,50
SPY,2022-02-16,452.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:14:58.516,8.51,10.0,7.64,7.79,436,74,44,31,7.79,50,139,65,7.87,50
SPY,2022-03-18,422.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:05:45.664,4.42,4.97,3.82,4.2,1377,101,50,69,4.67,50,150,65,4.7,50
SPY,2022-03-18,422.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:05:45.664,4.42,4.97,3.82,4.2,1377,101,50,69,4.67,50,150,65,4.7,50
SPY,2022-02-11,350.0,PUT,2022-02-02T17:24:02.075,2022-02-02T13:42:13.922,0.01,0.02,0.01,0.01,40,7,3248,9,0.01,50,4,43,0.02,50
SPY,2022-02-11,350.0,PUT,2022-02-02T17:39:16.985,2022-02-02T13:42:13.922,0.01,0.02,0.01,0.01,40,7,3248,9,0.01,50,4,43,0.02,50
SPY,2022-02-04,497.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,300,1,42.51,50,300,1,43.25,50
SPY,2022-02-04,497.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,300,1,42.51,50,300,1,43.25,50
SPY,2022-06-17,200.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,16,31,252.73,50,10,43,255.77,50
SPY,2022-06-17,200.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,16,31,252.73,50,10,43,255.77,50
SPY,2022-09-16,515.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,65.22,50,5,69,67.38,50
SPY,2022-09-16,515.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,65.22,50,5,69,67.38,50
SPY,2022-03-02,365.0,PUT,2022-02-02T17:24:02.075,2022-02-02T09:54:30.754,0.37,0.4,0.37,0.4,2,2,253,60,0.38,50,216,46,0.4,50
SPY,2022-03-02,365.0,PUT,2022-02-02T17:39:16.985,2022-02-02T09:54:30.754,0.37,0.4,0.37,0.4,2,2,253,60,0.38,50,216,46,0.4,50
SPY,2022-03-31,438.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:14:47.844,8.66,9.25,8.31,9.1,517,6,3,43,9.08,50,60,6,9.14,50
SPY,2022-03-31,438.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:14:47.844,8.66,9.25,8.31,9.1,517,6,3,43,9.08,50,60,6,9.14,50
SPY,2022-04-14,290.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,163.78,50,5,69,165.17,50
SPY,2022-04-14,290.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,163.78,50,5,69,165.17,50
SPY,2022-02-02,485.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:07:37.668,28.99,29.88,27.47,29.88,6,3,300,1,30.27,50,300,1,31.51,50
SPY,2022-02-02,485.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:07:37.668,28.99,29.88,27.47,29.88,6,3,300,1,30.27,50,300,1,31.51,50
SPY,2022-02-25,440.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:56:03.882,19.07,21.25,18.08,21.25,39,26,50,1,18.31,50,50,1,18.53,50
SPY,2022-02-25,440.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:56:03.882,19.07,21.25,18.08,21.25,39,26,50,1,18.31,50,50,1,18.53,50
SPY,2022-02-07,522.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,300,1,67.5,50,300,1,68.28,50
SPY,2022-02-07,522.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,300,1,67.5,50,300,1,68.28,50
SPY,2022-04-14,404.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:47:01.065,4.94,4.94,4.27,4.27,807,27,122,60,4.93,50,110,6,4.98,50
SPY,2022-04-14,404.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:47:01.065,4.94,4.94,4.27,4.27,807,27,122,60,4.93,50,110,6,4.98,50
SPY,2023-03-17,415.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,20,9,25.5,50,310,9,29.05,50
SPY,2023-03-17,415.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,20,9,25.5,50,310,9,29.05,50
SPY,2022-12-30,515.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,68.28,50,11,43,71.29,50
SPY,2022-12-30,515.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,11,43,68.28,50,11,43,71.29,50
SPY,2023-03-17,670.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,981,9,0.25,50,942,9,0.37,50
SPY,2023-03-17,670.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,981,9,0.25,50,942,9,0.37,50
SPY,2022-12-16,655.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,775,9,0.15,50,866,9,0.2,50
SPY,2022-12-16,655.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,775,9,0.15,50,866,9,0.2,50
SPY,2022-06-17,396.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,64.93,50,5,69,66.48,50
SPY,2022-06-17,396.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,64.93,50,5,69,66.48,50
SPY,2023-06-16,225.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,643,60,3.68,50,933,9,3.88,50
SPY,2023-06-16,225.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,643,60,3.68,50,933,9,3.88,50
SPY,2024-12-20,270.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,191.5,50,10,9,195.5,50
SPY,2024-12-20,270.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,191.5,50,10,9,195.5,50
SPY,2022-04-14,418.0,CALL,2022-02-02T17:24:02.075,2022-02-02T09:59:48.93,42.29,42.29,42.28,42.28,2,2,10,42,41.67,50,6,69,42.78,50
SPY,2022-04-14,418.0,CALL,2022-02-02T17:39:16.985,2022-02-02T09:59:48.93,42.29,42.29,42.28,42.28,2,2,10,42,41.67,50,6,69,42.78,50
SPY,2022-07-15,480.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:33:47.412,9.4,10.5,9.4,10.32,150,20,45,7,9.39,50,64,9,9.66,50
SPY,2022-07-15,480.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:33:47.412,9.4,10.5,9.4,10.32,150,20,45,7,9.39,50,64,9,9.66,50
SPY,2022-02-25,448.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:00:51.471,13.06,14.02,12.25,14.02,21,14,50,1,12.19,50,50,1,12.4,50
SPY,2022-02-25,448.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:00:51.471,13.06,14.02,12.25,14.02,21,14,50,1,12.19,50,50,1,12.4,50
SPY,2023-06-16,510.0,PUT,2022-02-02T17:24:02.075,2022-02-02T14:50:05.705,69.81,69.81,69.81,69.81,1,1,244,4,70.62,50,304,9,74.4,50
SPY,2023-06-16,510.0,PUT,2022-02-02T17:39:16.985,2022-02-02T14:50:05.705,69.81,69.81,69.81,69.81,1,1,244,4,70.62,50,304,9,74.4,50
SPY,2022-03-31,478.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:00:41.673,2.75,3.28,2.54,3.12,1272,55,150,65,2.68,50,205,65,2.73,50
SPY,2022-03-31,478.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:00:41.673,2.75,3.28,2.54,3.12,1272,55,150,65,2.68,50,205,65,2.73,50
SPY,2022-02-11,432.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:10:46.843,1.05,1.35,0.61,0.97,1967,116,146,69,1.02,50,158,1,1.04,50
SPY,2022-02-11,432.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:10:46.843,1.05,1.35,0.61,0.97,1967,116,146,69,1.02,50,158,1,1.04,50
SPY,2022-02-25,560.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,105.3,50,50,1,106.45,50
SPY,2022-02-25,560.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,105.3,50,50,1,106.45,50
SPY,2022-02-18,356.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,97.83,50,50,1,98.64,50
SPY,2022-02-18,356.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,97.83,50,50,1,98.64,50
SPY,2024-12-20,635.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,7,7.01,50,10,9,11.0,50
SPY,2024-12-20,635.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,1,7,7.01,50,10,9,11.0,50
SPY,2023-12-15,355.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,303,9,19.6,50,303,9,23.41,50
SPY,2023-12-15,355.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,303,9,19.6,50,303,9,23.41,50
SPY,2022-02-09,320.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,134.01,50,50,1,134.23,50
SPY,2022-02-09,320.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,50,1,134.01,50,50,1,134.23,50
SPY,2023-12-15,670.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,233,6,215.79,50,219,4,219.53,50
SPY,2023-12-15,670.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,233,6,215.79,50,219,4,219.53,50
SPY,2022-02-04,335.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,4,0.0,50,1076,42,0.01,50
SPY,2022-02-04,335.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,0,4,0.0,50,1076,42,0.01,50
SPY,2022-02-25,405.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:19:55.855,0.95,1.15,0.73,0.73,248,30,270,69,0.97,50,150,69,0.99,50
SPY,2022-02-25,405.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:19:55.855,0.95,1.15,0.73,0.73,248,30,270,69,0.97,50,150,69,0.99,50
SPY,2022-03-04,455.0,CALL,2022-02-02T17:24:02.075,2022-02-02T16:00:01.529,9.54,10.75,8.88,10.24,333,86,20,7,8.92,50,36,47,9.0,50
SPY,2022-03-04,455.0,CALL,2022-02-02T17:39:16.985,2022-02-02T16:00:01.529,9.54,10.75,8.88,10.24,333,86,20,7,8.92,50,36,47,9.0,50
SPY,2022-02-28,370.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,84.16,50,5,69,84.73,50
SPY,2022-02-28,370.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,5,69,84.16,50,5,69,84.73,50
SPY,2024-01-19,360.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,114.5,50,10,9,118.5,50
SPY,2024-01-19,360.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,10,9,114.5,50,10,9,118.5,50
SPY,2022-05-20,150.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,14,6,302.75,50,14,6,305.46,50
SPY,2022-05-20,150.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,14,6,302.75,50,14,6,305.46,50
SPY,2022-12-16,115.0,CALL,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,44,9,337.19,50,44,9,341.0,50
SPY,2022-12-16,115.0,CALL,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,44,9,337.19,50,44,9,341.0,50
SPY,2024-12-20,710.0,PUT,2022-02-02T17:24:02.075,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,20,9,255.0,50,20,9,260.0,50
SPY,2024-12-20,710.0,PUT,2022-02-02T17:39:16.985,2022-02-02T00:00:00,0.0,0.0,0.0,0.0,0,0,20,9,255.0,50,20,9,260.0,50
SPY,2022-06-17,360.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:43:00.524,4.42,4.53,4.23,4.26,53,11,104,69,4.69,50,65,7,4.73,50
SPY,2022-06-17,360.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:43:00.524,4.42,4.53,4.23,4.26,53,11,104,69,4.69,50,65,7,4.73,50
SPY,2022-02-22,295.0,PUT,2022-02-02T17:24:02.075,2022-02-02T15:12:06.736,0.01,0.01,0.01,0.01,1005,8,502,60,0.01,50,228,46,0.02,50
SPY,2022-02-22,295.0,PUT,2022-02-02T17:39:16.985,2022-02-02T15:12:06.736,0.01,0.01,0.01,0.01,1005,8,502,60,0.01,50,228,46,0.02,50
SPY,2022-02-09,394.0,PUT,2022-02-02T17:24:02.075,2022-02-02T16:12:57.515,0.05,0.06,0.04,0.06,271,5,286,69,0.06,50,863,9,0.07,50
SPY,2022-02-09,394.0,PUT,2022-02-02T17:39:16.985,2022-02-02T16:12:57.515,0.05,0.06,0.04,0.06,271,5,286,69,0.06,50,863,9,0.07,50
SPY,2022-02-23,460.0,CALL,2022-02-02T17:24:02.075,2022-02-02T15:35:29.171,5.01,5.79,4.3,5.79,166,37,25,7,4.52,50,25,7,4.58,50
SPY,2022-02-23,460.0,CALL,2022-02-02T17:39:16.985,2022-02-02T15:35:29.171,5.01,5.79,4.3,5.79,166,37,25,7,4.52,50,25,7,4.58,50
